name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
N/A,N/A,Niedersachsen,188.28,3h 8m,51.8851937,10.4722329,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.29,3h 8m,52.1945975,8.317733,N/A,unknown,N/A,N/A,Yes
Strandhotel Sylt,Wenningstedt-Braderup (Sylt),Schleswig-Holstein,188.29,3h 8m,54.9361734,8.3195779,"Strandstraße, 11, 25996, Wenningstedt-Braderup (Sylt)",hotel,N/A,https://www.strandhotel-sylt.com/,Yes
N/A,N/A,Niedersachsen,188.29,3h 8m,51.8851046,10.4720693,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.29,3h 8m,52.1948766,8.3170834,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.3,3h 8m,54.9356118,8.3180205,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.3,3h 8m,54.9356665,8.318055,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.3,3h 8m,52.19477,8.3170554,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.3,3h 8m,54.9356026,8.3178733,N/A,unknown,N/A,N/A,Yes
Villa Klasen,Wenningstedt-Braderup (Sylt),Schleswig-Holstein,188.3,3h 8m,54.936602,8.3205189,"Westerstraße, 16, 25996, Wenningstedt-Braderup (Sylt)",hotel,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.3,3h 8m,52.1944786,8.3177164,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.31,3h 8m,54.9356378,8.3178955,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.31,3h 8m,54.9356361,8.3177123,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.31,3h 8m,54.9352499,8.3169488,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.32,3h 8m,52.1945043,8.3171754,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.32,3h 8m,52.1946046,8.3169771,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.32,3h 8m,54.9377413,8.3225255,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.32,3h 8m,54.9354388,8.3170349,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.32,3h 8m,52.1946015,8.3170298,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.32,3h 8m,54.9353015,8.3166056,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.32,3h 8m,54.935726,8.3177689,N/A,unknown,N/A,N/A,Yes
"Hotel Restaurant ""Grüne Tanne""",N/A,Niedersachsen,188.32,3h 8m,51.8692525,10.2883047,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.33,3h 8m,54.9354186,8.3168719,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.33,3h 8m,54.9354604,8.316891,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.33,3h 8m,52.1944584,8.3171696,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.33,3h 8m,54.9373955,8.3215205,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.33,3h 8m,52.1944695,8.3169355,N/A,unknown,N/A,N/A,Yes
Friesenhof Haus 2,N/A,Niedersachsen,188.33,3h 8m,53.7098234,7.1481143,N/A,guest_house,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.33,3h 8m,54.9356398,8.3172547,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.33,3h 8m,54.9378572,8.3226072,N/A,unknown,N/A,N/A,Yes
Friesenhof Haus 1,N/A,Niedersachsen,188.33,3h 8m,53.7096991,7.1481459,N/A,guest_house,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.34,3h 8m,51.8689348,10.2873439,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.34,3h 8m,51.8689278,10.2874634,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.34,3h 8m,51.8689948,10.2872493,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.34,3h 8m,51.8689412,10.2873526,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.34,3h 8m,54.93744,8.3213354,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.34,3h 8m,54.9354485,8.3166726,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.34,3h 8m,54.9357824,8.3173403,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.34,3h 8m,54.9379095,8.3223823,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.34,3h 8m,54.9376238,8.321687,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.34,3h 8m,54.9356705,8.3170997,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.34,3h 8m,54.9377936,8.3223007,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.35,3h 8m,51.8688951,10.2874055,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.35,3h 8m,51.8688373,10.2872113,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.35,3h 8m,51.8688583,10.2873405,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.35,3h 8m,51.8688823,10.2875308,N/A,unknown,N/A,N/A,Yes
Hotel-Pension Berndt,N/A,Niedersachsen,188.35,3h 8m,51.868831,10.2868429,N/A,guest_house,N/A,www.hotel-pension-berndt.de/,Yes
N/A,N/A,Schleswig-Holstein,188.35,3h 8m,54.9358132,8.3171853,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.35,3h 8m,51.8688929,10.2872868,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.35,3h 8m,51.868891,10.2871079,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.35,3h 8m,51.8688499,10.2873256,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.35,3h 8m,54.9376944,8.3216993,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.35,3h 8m,54.9375944,8.3213981,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.35,3h 8m,54.9376318,8.3216536,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.35,3h 8m,54.9375842,8.3214405,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.35,3h 8m,53.7040876,7.1471087,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.36,3h 8m,53.7040236,7.1469798,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.36,3h 8m,51.8688044,10.287393,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.36,3h 8m,53.7041535,7.1470152,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.36,3h 8m,53.7040466,7.1470261,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.36,3h 8m,54.9377411,8.3215051,N/A,unknown,N/A,N/A,Yes
Hotel Haus Norderney,Norderney,Niedersachsen,188.37,3h 8m,53.7059859,7.1471201,"Janusstraße, 6, 26548, Norderney",hotel,N/A,https://www.hotel-haus-norderney.de/,Yes
N/A,N/A,Schleswig-Holstein,188.37,3h 8m,54.9360508,8.3170773,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.37,3h 8m,53.704273,7.1468288,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.37,3h 8m,53.7042194,7.1469217,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.38,3h 8m,53.7043012,7.1467264,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.38,3h 8m,53.7061054,7.1468944,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.38,3h 8m,54.9361257,8.3171082,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.38,3h 8m,54.9361928,8.3171404,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.38,3h 8m,54.9361203,8.3171471,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.38,3h 8m,54.9361882,8.317174,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.39,3h 8m,54.9360902,8.3168208,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.39,3h 8m,54.9361465,8.3168382,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.39,3h 8m,54.9361635,8.3168342,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.39,3h 8m,54.9362159,8.3169833,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.39,3h 8m,53.7043056,7.1466223,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.39,3h 8m,54.9362429,8.3169927,N/A,unknown,N/A,N/A,Yes
Buten un Binnen - Ferienwohnungen auf Norderney,N/A,Niedersachsen,188.39,3h 8m,53.7080177,7.1470599,26548,hotel,N/A,https://butenunbinnen.com,Yes
N/A,N/A,Schleswig-Holstein,188.39,3h 8m,54.9362206,8.3171511,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.39,3h 8m,53.7062324,7.1468274,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.39,3h 8m,53.7042899,7.1465177,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.4,3h 8m,54.9361928,8.3168611,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.4,3h 8m,53.7037412,7.1464122,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.4,3h 8m,54.9362314,8.3168745,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.4,3h 8m,54.9361843,8.3168436,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.4,3h 8m,54.9361835,8.3168234,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.4,3h 8m,53.7038745,7.1463424,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.4,3h 8m,53.7060561,7.1465726,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.4,3h 8m,54.9361727,8.3168167,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.41,3h 8m,53.70618,7.1465082,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.41,3h 8m,53.7038397,7.1462724,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.42,3h 8m,53.7041493,7.1460867,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.44,3h 8m,54.9399186,8.3246407,N/A,unknown,N/A,N/A,Yes
Haus Justitia,Norderney,Niedersachsen,188.44,3h 8m,53.709621,7.146397,"Moltkestraße, 11, 26548, Norderney",guest_house,N/A,N/A,Yes
Landhaus Greene,Einbeck,Niedersachsen,188.44,3h 8m,51.8588622,9.9438021,"Steinweg, 5, 37574, Einbeck",hotel,N/A,https://www.landhaus-greene.de/,Yes
Lindner Hotel,Wenningstedt-Braderup (Sylt),Schleswig-Holstein,188.44,3h 8m,54.936785,8.3171225,"Strandstraße, 19, 25996, Wenningstedt-Braderup (Sylt)",hotel,4,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.45,3h 8m,54.9400688,8.3247573,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.45,3h 8m,54.9400615,8.3247857,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.45,3h 8m,54.9400531,8.324745,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.45,3h 8m,54.9399512,8.3245132,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.45,3h 8m,54.9400458,8.3247735,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.45,3h 8m,54.9400697,8.324758,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.46,3h 8m,54.9401023,8.3246303,N/A,unknown,N/A,N/A,Yes
Haus Hubertus,Norderney,Niedersachsen,188.46,3h 8m,53.7097497,7.1462226,"Moltkestraße, 12, 26548, Norderney",guest_house,N/A,https://www.haus-hubertus-norderney.de/,Yes
N/A,N/A,Niedersachsen,188.46,3h 8m,51.8673944,10.2801734,N/A,unknown,N/A,N/A,Yes
Haus Seeschwalbe,Norderney,Niedersachsen,188.46,3h 8m,53.7094576,7.1461393,"Moltkestraße, 10, 26548, Norderney",guest_house,N/A,https://www.seeschwalbe.de/,Yes
N/A,N/A,Niedersachsen,188.47,3h 8m,51.8673623,10.2803177,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.47,3h 8m,53.2799998,12.7992508,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.47,3h 8m,53.2800181,12.7993472,N/A,unknown,N/A,N/A,Yes
Behrens Logierhaus,Norderney,Niedersachsen,188.47,3h 8m,53.7098624,7.1460671,"Moltkestraße, 13, 26548, Norderney",guest_house,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.47,3h 8m,51.8673053,10.2802845,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.47,3h 8m,53.2799429,12.7992809,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.47,3h 8m,53.2800406,12.7993353,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.47,3h 8m,53.2798946,12.7993122,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.48,3h 8m,54.9380399,8.3189382,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.48,3h 8m,53.2800659,12.7994688,N/A,unknown,N/A,N/A,Yes
Gästehaus Extra,Norderney,Niedersachsen,188.48,3h 8m,53.7099909,7.1458927,"Moltkestraße, 14, 26548, Norderney",guest_house,N/A,https://www.gaestehausextra-norderney.de/,Yes
N/A,N/A,Schleswig-Holstein,188.48,3h 8m,54.9379713,8.3188181,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.48,3h 8m,53.2797877,12.7993688,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.48,3h 8m,53.2799613,12.7993783,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.48,3h 8m,51.8672291,10.2803125,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.48,3h 8m,53.279912,12.7994044,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.48,3h 8m,51.8672754,10.280104,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.48,3h 8m,51.8672911,10.2803486,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.49,3h 8m,53.2798303,12.7995936,N/A,unknown,N/A,N/A,Yes
Hotel Vier-Jahreszeiten,N/A,Niedersachsen,188.49,3h 8m,53.7065384,7.1453882,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.49,3h 8m,54.9381052,8.3188252,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.5,3h 8m,54.938186,8.3189667,N/A,unknown,N/A,N/A,Yes
Meyers Logierhaus,Norderney,Niedersachsen,188.51,3h 8m,53.7099425,7.1454524,"Moltkestraße, 6, 26548, Norderney",guest_house,N/A,http://www.meyers-logierhaus.de/,Yes
N/A,N/A,Schleswig-Holstein,188.51,3h 8m,54.9381689,8.3186782,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.51,3h 8m,54.9382603,8.3188383,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.51,3h 8m,54.9381994,8.3186255,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,188.51,3h 8m,54.9381414,8.3185239,N/A,unknown,N/A,N/A,Yes
Hotel Sylvia,N/A,Niedersachsen,188.51,3h 8m,53.7089565,7.1452796,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.52,3h 8m,53.7101088,7.145357,N/A,unknown,N/A,N/A,Yes
Gästehaus Rass,Norderney,Niedersachsen,188.53,3h 8m,53.708185,7.1448987,"Herrenpfad, 15, 26548, Norderney",guest_house,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.54,3h 8m,53.7099582,7.1450457,N/A,unknown,N/A,N/A,Yes
14 a+b,N/A,Mecklenburg-Vorpommern,188.54,3h 8m,53.279506,12.8001735,N/A,guest_house,N/A,N/A,Yes
Inselhotel Bruns,Norderney,Niedersachsen,188.55,3h 8m,53.7066114,7.1443695,"Langestraße, 7, 26548, Norderney",hotel,N/A,https://www.norderney-hotels.de/,Yes
Strandhotel Georgshöhe,N/A,Niedersachsen,188.56,3h 8m,53.7107059,7.1447017,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.57,3h 8m,53.7105651,7.1446704,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.57,3h 8m,53.7086963,7.1443043,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.58,3h 8m,53.7104042,7.1443649,N/A,unknown,N/A,N/A,Yes
Gästehaus König,Norderney,Niedersachsen,188.58,3h 8m,53.7082261,7.1441306,"Friedrichstraße, 24, 26548, Norderney",guest_house,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.58,3h 8m,53.710737,7.1443996,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.58,3h 8m,53.7057239,7.1438572,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.58,3h 8m,53.7059748,7.1438223,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.59,3h 8m,53.7086099,7.1441337,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.59,3h 8m,53.7087947,7.1441565,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.59,3h 8m,53.7061717,7.1437016,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.6,3h 8m,53.7087076,7.1439926,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.6,3h 8m,53.7057007,7.1435776,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.61,3h 8m,53.7101885,7.1439888,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.61,3h 8m,53.7056827,7.1433609,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.61,3h 8m,53.7061164,7.1434803,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.61,3h 8m,53.3017208,12.8079161,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.61,3h 8m,53.7061479,7.1434656,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.61,3h 8m,53.3023889,12.8080884,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.61,3h 8m,53.2794836,12.801284,N/A,guest_house,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.61,3h 8m,53.2793761,12.8012813,N/A,guest_house,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.61,3h 8m,53.3018251,12.8078897,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.62,3h 8m,53.2223885,12.7821826,N/A,unknown,N/A,N/A,Yes
Haus Marlies,Norderney,Niedersachsen,188.62,3h 8m,53.7082203,7.1436248,"Friedrichstraße, 17, 26548, Norderney",guest_house,N/A,https://www.haus-marlies.de/,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.62,3h 8m,53.3018412,12.8080684,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.62,3h 8m,53.2224765,12.7823002,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.62,3h 8m,53.7057192,7.1432912,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.62,3h 8m,53.3018493,12.8080663,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.62,3h 8m,53.3020221,12.8080936,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.63,3h 8m,53.2223192,12.7823274,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.63,3h 8m,53.7103463,7.1437306,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.63,3h 8m,53.3017444,12.8081762,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.63,3h 8m,53.3018567,12.8081477,N/A,unknown,N/A,N/A,Yes
Hotel Berliner Bär,Langelsheim,Niedersachsen,188.63,3h 8m,51.8659896,10.2822098,"Am Kurhaus, 3-5, 38685, Langelsheim",hotel,N/A,https://www.hotelberlinerbaer.de,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.63,3h 8m,53.2224072,12.7824449,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.63,3h 8m,53.7061018,7.1432107,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.64,3h 8m,53.3020236,12.8083996,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.65,3h 8m,53.7022657,7.142455,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.65,3h 8m,53.302392,12.8086916,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.66,3h 8m,53.7022699,7.1422113,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.66,3h 8m,53.7022532,7.1421678,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,188.66,3h 8m,53.3020251,12.8086968,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.66,3h 8m,53.7022009,7.1422873,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.67,3h 8m,53.702551,7.1421407,N/A,unknown,N/A,N/A,Yes
Hotel Künstlerhaus,N/A,Niedersachsen,188.67,3h 8m,53.705949,7.1425465,N/A,hotel,N/A,N/A,Yes
Sophie's & Jann van Norderney,N/A,Niedersachsen,188.67,3h 8m,53.708985,7.1428164,N/A,hotel,N/A,N/A,Yes
Gästehaus Bakker,N/A,Niedersachsen,188.67,3h 8m,53.7080322,7.1427894,N/A,guest_house,N/A,https://www.norderney-pension.de/,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.7078307,7.1426323,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.7024198,7.1419842,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.7080168,7.1425779,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.7024841,7.1419675,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.7024345,7.1420221,N/A,unknown,N/A,N/A,Yes
Haus Henriette,N/A,Niedersachsen,188.68,3h 8m,53.7081865,7.1425876,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.7079522,7.1425834,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.7079534,7.1426218,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.6022806,7.1354608,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.68,3h 8m,53.6020863,7.1355329,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.69,3h 8m,53.6022621,7.1353186,N/A,unknown,N/A,N/A,Yes
Schloss Groß Plasten,N/A,Mecklenburg-Vorpommern,188.69,3h 8m,53.5433444,12.8485759,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.69,3h 8m,53.6020538,7.1352832,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.69,3h 8m,53.6022503,7.1353229,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.69,3h 8m,53.7079487,7.142467,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.69,3h 8m,53.6022672,7.1353582,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.69,3h 8m,53.7080133,7.1424615,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,53.7030067,7.1417124,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,53.7031259,7.1416707,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,53.6022395,7.1352392,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,53.7079408,7.1423025,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,52.209863,8.2738674,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,53.7078224,7.1423544,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,53.7078282,7.142308,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,53.707945,7.1423439,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.7,3h 8m,53.6022364,7.1352157,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.71,3h 8m,53.7079282,7.1421405,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.71,3h 8m,53.7030669,7.1416497,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.71,3h 8m,53.7029659,7.1416006,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.71,3h 8m,53.707938,7.1421401,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.71,3h 8m,53.703261,7.141557,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.71,3h 8m,53.7031932,7.1416006,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.71,3h 8m,53.7032744,7.1415938,N/A,unknown,N/A,N/A,Yes
Kleine Auszeit,N/A,Niedersachsen,188.71,3h 8m,53.7045686,7.1417938,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Niedersachsen,188.71,3h 8m,53.7032138,7.141657,N/A,unknown,N/A,N/A,Yes
